date,return
1993-10-22,-0.00469376761236
1993-10-25,0.002695417789757
1993-10-26,-0.00067311827957
1993-10-27,0.000673571672976
1993-10-28,0.007391397849462
1993-10-29,0
1993-11-01,0.002668448478664
1993-11-02,-0.000664272164228
1993-11-03,-0.01265086551265
1993-11-04,-0.01078895297527
1993-11-05,0.004772738675107
1993-11-08,0.001356852103121
1993-11-09,0.000676422764228
1993-11-10,0.007448620120374
1993-11-11,-0.002688172043011
1993-11-12,0.00471590296496
1993-11-15,-0.000669618424809
1993-11-16,0.004696912751678
1993-11-17,-0.005344027087804
1993-11-18,-0.002686369575683
1993-11-19,-0.002019126754615
1993-11-22,-0.006073954116059
1993-11-23,0.005431098906828
1993-11-24,0.004051321054769
1993-11-26,0.000673571672976
1993-11-29,-0.004032258064516
1993-11-30,0.000673684210526
1993-12-01,0.001348619121909
1993-12-02,0.002693605595804
1993-12-03,0.004029554363524
1993-12-06,0.003345555419992
1993-12-07,-0.000667733333333
1993-12-08,0
1993-12-09,-0.003334493218939
1993-12-10,-0.002009103078983
1993-12-13,0.006037296887777
1993-12-14,-0.0073344
1993-12-15,-0.001343184787841
1993-12-16,0.003363554392527
1993-12-17,0.004820139410188
1993-12-20,0.001342281879195
1993-12-21,-0.003352278820375
1993-12-22,0.006724956798878
1993-12-23,-0.000666934580558
1993-12-27,0.005347593582888
1993-12-28,0.001993617021277
1993-12-29,-0.001327141422313
1993-12-30,-0.003986715201823
1993-12-31,-0.005336896957328
1994-01-03,-0.002682766125034
1994-01-04,0.004034974079327
1994-01-05,0.00201045091542
1994-01-06,0
1994-01-07,0.006014973262032
1994-01-10,0.01196014560547
1994-01-11,-0.001968747964542
1994-01-12,-0.00329052631579
1994-01-13,-0.002640266814803
1994-01-14,0.003970884416555
1994-01-17,0
1994-01-18,0.00131839295282
1994-01-19,-0.002633314162806
1994-01-20,0.002640266814803
1994-01-21,-0.00197393229644
1994-01-24,-0.003957783641161
1994-01-25,0
1994-01-26,0.002649006622517
1994-01-27,0.009247027741083
1994-01-28,0.002617801047121
1994-01-31,0.00717911227154
1994-02-01,-0.005184710496135
1994-02-02,0.006514664770986
1994-02-03,-0.004529713428829
1994-02-04,-0.022757867360208
1994-02-07,0.004658421459397
1994-02-08,0.00066119205298
1994-02-09,0.003970884416555
1994-02-10,-0.008568499478971
1994-02-11,0.003323404255319
1994-02-14,0.00132538245236
1994-02-15,0.005294512555407
1994-02-16,-0.000657275215036
1994-02-17,-0.005929907773386
1994-02-18,-0.00596316072966
1994-02-22,0.009998933333333
1994-02-23,-0.002640266814803
1994-02-24,-0.013236281388518
1994-02-25,0.00469591382526
1994-02-28,0
1994-03-01,-0.004005340453939
1994-03-02,0.001340482573726
1994-03-03,-0.002677376171352
1994-03-04,0.002684563758389
1994-03-07,0.005354752342704
1994-03-08,-0.003994673768309
1994-03-09,0.00467807486631
1994-03-10,-0.007984040435439
1994-03-11,0.005365532250068
1994-03-14,0.001334224239332
1994-03-15,-0.00066515727132
1994-03-16,0.008
1994-03-17,0
1994-03-18,-0.000214243386243
1994-03-21,-0.002661346811813
1994-03-22,0.002668448478664
1994-03-23,-0.000664272164228
1994-03-24,-0.011984021304927
1994-03-25,-0.009433962264151
1994-03-28,0.001360544217687
1994-03-29,-0.019702173913044
1994-03-30,-0.01386002922803
1994-03-31,0.002810965915352
1994-04-04,-0.015416975940548
1994-04-05,0.020641731691652
1994-04-06,0
1994-04-07,0.004880334728034
1994-04-08,-0.007632485920873
1994-04-11,0.004195804195804
1994-04-12,-0.001392757660167
1994-04-13,-0.005230728033473
1994-04-14,0.000349992500802
1994-04-15,0
1994-04-18,-0.006657913561781
1994-04-19,0.001410937165008
1994-04-20,-0.001054998637377
1994-04-21,0.01339802538787
1994-04-22,-0.001044421483002
1994-04-25,0.010450430801426
1994-04-26,-0.001034634190916
1994-04-28,-0.007245876876055
1994-04-29,0.003127748837244
1994-05-02,0.006238121954952
1994-05-03,-0.001033652892562
1994-05-04,-0.001722948975269
1994-05-05,-0.001381215469613
1994-05-06,-0.009681881051176
1994-05-09,-0.008730748603352
1994-05-10,0.007750325360191
1994-05-11,-0.009088833172144
1994-05-12,0.004939386252266
1994-05-13,0
1994-05-16,0.000350483891062
1994-05-17,0.01473798146019
1994-05-18,0.007260813278008
1994-05-19,0.004804968178162
1994-05-20,-0.003756458582649
1994-05-23,-0.001716345679012
1994-05-24,0.004122301632042
1994-05-25,0.002736918683672
1994-05-26,0.000683432045109
1994-05-27,0.001023433265766
1994-05-31,-0.001362397820163
1994-06-01,0.00443324420191
1994-06-02,-0.001019176149792
1994-06-03,0.005777822735905
1994-06-06,-0.00033739021327
1994-06-07,-0.001352266506847
1994-06-08,-0.008124585646132
1994-06-09,0.005460756817209
1994-06-10,0.001696653574098
1994-06-13,0.00135547495528
1994-06-14,0.007783993861708
1994-06-15,-0.004029554363524
1994-06-16,0.002024007578161
1994-06-17,-0.005545604306864
1994-06-20,-0.008516643051771
1994-06-21,-0.008587556774262
1994-06-22,0.003812018086784
1994-06-23,-0.005867546475361
1994-06-24,-0.020833333333333
1994-06-27,0.017375273758865
1994-06-28,-0.004880845044998
1994-06-29,0.003154073324488
1994-06-30,-0.006286033519553
1994-07-01,0.00210934882288
1994-07-05,0.005257761570828
1994-07-06,-0.001395188973212
1994-07-07,0.004191414735257
1994-07-08,-0.000347247891831
1994-07-11,-0.003478361562546
1994-07-12,0.001396648044693
1994-07-13,0.001742772663877
1994-07-14,0.010790722814608
1994-07-15,0.000343757575757
1994-07-18,0.001720664706819
1994-07-19,-0.002060758279872
1994-07-20,-0.004478258953168
1994-07-21,0.002076494673148
1994-07-22,0.001725416286337
1994-07-25,0.001378361271797
1994-07-26,-0.001032920614365
1994-07-27,0
1994-07-28,0.00206791114651
1994-07-29,0.00996856143887
1994-08-01,0.004766240725654
1994-08-02,0.001355013550135
1994-08-03,0.000337710419486
1994-08-04,-0.005748488986604
1994-08-05,-0.003402448979592
1994-08-08,0.002389583497156
1994-08-09,0.001701917242395
1994-08-10,0.00373945750043
1994-08-11,-0.003725526054084
1994-08-12,0.007818319856772
1994-08-15,-0.000336685525057
1994-08-16,0.007084437246963
1994-08-17,-0.000671067725161
1994-08-18,-0.003351284043126
1994-08-19,-0.000673776375474
1994-08-22,-0.001008125514481
1994-08-23,0.005727180592992
1994-08-24,0.010720274212608
1994-08-25,-0.002651642221425
1994-08-26,0.01429104443168
1994-08-29,-0.000656356487549
1994-08-30,0.002622953571623
1994-08-31,-0.002616091684596
1994-09-01,-0.003277642783101
1994-09-02,-0.004277915789474
1994-09-06,0.00033196749742
1994-09-07,-0.000991323645971
1994-09-08,0.004959251758541
1994-09-09,-0.010526315789474
1994-09-12,-0.002993638297872
1994-09-13,0.003002627077285
1994-09-14,0.000995723404255
1994-09-15,0.012621453799652
1994-09-16,-0.007070020405705
1994-09-19,0.000997583823139
1994-09-20,-0.018925917662683
1994-09-21,0
1994-09-22,-0.002367224201076
1994-09-23,-0.003393215739484
1994-09-26,0.005106020537531
1994-09-27,-0.000678339712892
1994-09-28,0.007794544870439
1994-09-29,-0.005044277115564
1994-09-30,-0.001351810265362
1994-10-03,-0.002367224201076
1994-10-04,-0.014925373134328
1994-10-05,0.000343757575757
1994-10-06,-0.00309751371859
1994-10-07,0.00448835359116
1994-10-10,0.010657183367347
1994-10-11,0.014965986394558
1994-10-12,0.001340482573726
1994-10-13,0.003345649263722
1994-10-14,0.004335673740546
1994-10-17,-0.001991655160216
1994-10-18,-0.002329942105205
1994-10-19,0.004670852217054
1994-10-20,-0.0066401062417
1994-10-21,-0.004010695187166
1994-10-24,-0.008390893959732
1994-10-25,0.001015793211783
1994-10-26,0.003719230527903
1994-10-27,0.006061594636051
1994-10-28,0.021091987476206
1994-10-31,-0.003607106735325
1994-11-01,-0.011186876740036
1994-11-02,-0.005656666147993
1994-11-03,0.005354752342704
1994-11-04,-0.012983264980027
1994-11-07,0.003034918463521
1994-11-08,0.007734195275529
1994-11-09,0.001667844805484
1994-11-10,-0.006994853558805
1994-11-11,-0.003690532833694
